time,C_vaccine_Ninj3,C_vaccine_Ninj2,C_vaccine_Ninj1
63.65,2.517484,3.784816,65.73544
63.655,2.516855,3.7838702,65.71902
63.66,2.5162256,3.7829242,65.70258
63.665,2.515597,3.781979,65.68617
63.67,2.5149686,3.7810342,65.66976
63.675,2.5143397,3.7800887,65.653336
63.68,2.513711,3.7791433,65.63692
63.685,2.5130823,3.7781985,65.62051
63.690000000000005,2.5124545,3.7772546,65.60411
63.695,2.5118263,3.77631,65.58771
63.7,2.5111988,3.7753665,65.57132
63.705,2.5105705,3.7744222,65.554924
63.71,2.5099435,3.7734795,65.53854
63.715,2.5093157,3.7725358,65.522156
63.72,2.5086882,3.7715921,65.50577
63.725,2.5080614,3.7706501,65.4894
63.73,2.5074344,3.7697072,65.47303
63.735,2.5068078,3.7687652,65.45667
63.74,2.506181,3.7678227,65.4403
63.745000000000005,2.505555,3.7668817,65.42395
63.75,2.504928,3.7659395,65.40759
63.755,2.504302,3.764998,65.391235
63.76,2.5036762,3.7640572,65.37489
63.765,2.50305,3.763116,65.35855
63.77,2.5024247,3.7621758,65.342224
63.775,2.501799,3.761235,65.32588
63.78,2.5011742,3.7602954,65.30956
63.785,2.5005486,3.7593548,65.29323
63.79,2.4999232,3.7584147,65.2769
63.795,2.4992988,3.757476,65.2606
63.8,2.4986737,3.7565362,65.24427
63.805,2.4980495,3.7555978,65.227974
63.81,2.4974248,3.7546587,65.21166
63.815000000000005,2.4968007,3.7537205,65.195366
63.82,2.4961765,3.752782,65.17907
63.825,2.4955523,3.7518435,65.16277
63.83,2.4949281,3.750905,65.14647
63.835,2.4943047,3.749968,65.130196
63.84,2.4936817,3.7490313,65.11392
63.845,2.4930582,3.7480938,65.09764
63.85,2.4924352,3.7471573,65.08138
63.855,2.491812,3.7462204,65.0651
63.86,2.491189,3.7452836,65.048836
63.865,2.4905658,3.7443469,65.03256
63.870000000000005,2.4899435,3.7434113,65.01632
63.875,2.4893217,3.7424762,65.00008
63.88,2.488699,3.7415402,64.98382
63.885,2.4880774,3.7406056,64.96758
63.89,2.4874551,3.73967,64.95134
63.895,2.486833,3.7387352,64.9351
63.9,2.4862113,3.7378001,64.91886
63.905,2.4855902,3.7368662,64.90264
63.91,2.4849691,3.7359326,64.88643
63.915,2.4843476,3.7349982,64.8702
63.92,2.483727,3.7340653,64.854
63.925,2.483106,3.7331316,64.837776
63.93,2.4824848,3.7321978,64.821556
63.935,2.481864,3.7312646,64.80535
63.940000000000005,2.481244,3.7303326,64.78916
63.945,2.4806242,3.7294004,64.77297
63.95,2.4800038,3.728468,64.756775
63.955,2.4793837,3.7275355,64.740585
63.96,2.4787643,3.7266042,64.72441
63.965,2.4781444,3.7256722,64.70822
63.97,2.4775245,3.7247405,64.69204
63.975,2.4769058,3.7238102,64.67588
63.98,2.4762871,3.72288,64.65972
63.985,2.4756677,3.7219489,64.643555
63.99,2.4750485,3.721018,64.62739
63.995000000000005,2.4744303,3.7200882,64.61124
64.0,2.4738114,3.7191582,64.595085
64.005,2.4731936,3.718229,64.57895
64.01,2.472575,3.7172992,64.5628
64.015,2.4719572,3.7163706,64.54667
64.02,2.4713397,3.715442,64.53054
64.025,2.470721,3.714512,64.51439
64.03,2.470104,3.7135842,64.49827
64.035,2.4694855,3.7126544,64.482124
64.04,2.4688685,3.711727,64.46602
64.045,2.4682517,3.7107997,64.44991
64.05,2.4676347,3.7098718,64.43379
64.055,2.4670181,3.7089448,64.417694
64.06,2.4664018,3.7080183,64.4016
64.065,2.4657843,3.70709,64.38548
64.07000000000001,2.4651682,3.706164,64.36939
64.075,2.4645524,3.7052379,64.35332
64.08,2.463936,3.7043114,64.33722
64.08500000000001,2.4633205,3.7033858,64.321144
64.09,2.4627051,3.7024605,64.30508
64.095,2.4620888,3.701534,64.28899
64.1,2.4614737,3.7006092,64.27292
64.105,2.4608576,3.699683,64.256836
64.11,2.4602427,3.6987588,64.24078
64.115,2.459628,3.6978347,64.22473
64.12,2.459013,3.6969097,64.20867
64.125,2.4583986,3.6959863,64.19263
64.13,2.4577844,3.6950629,64.17659
64.135,2.4571693,3.6941378,64.16053
64.14,2.4565554,3.6932151,64.1445
64.145,2.4559414,3.6922922,64.12847
64.15,2.4553275,3.691369,64.112434
64.155,2.454714,3.6904469,64.09642
64.16,2.4540997,3.6895232,64.080376
64.165,2.4534864,3.6886013,64.06437
64.17,2.4528737,3.6876798,64.04836
64.175,2.4522595,3.6867566,64.032326
64.18,2.4516468,3.6858356,64.01633
64.185,2.4510343,3.6849148,64.000336
64.19,2.4504216,3.6839933,63.984333
64.19500000000001,2.4498093,3.6830728,63.968346
64.2,2.4491973,3.6821527,63.952366
64.205,2.448584,3.681231,63.936356
64.21000000000001,2.4479725,3.6803117,63.920387
64.215,2.447361,3.679392,63.90442
64.22,2.446749,3.678472,63.88844
64.225,2.4461377,3.677553,63.872475
64.23,2.4455254,3.6766326,63.85649
64.235,2.4449143,3.6757138,63.840534
64.24,2.4443035,3.6747954,63.82458
64.245,2.4436917,3.6738756,63.80861
64.25,2.4430811,3.672958,63.792667
64.255,2.4424708,3.6720402,63.77673
64.26,2.4418602,3.671122,63.760784
64.265,2.4412498,3.6702046,63.74485
64.27,2.44064,3.6692877,63.728924
64.275,2.4400291,3.6683693,63.71297
64.28,2.4394195,3.667453,63.697056
64.285,2.4388096,3.6665359,63.68113
64.29,2.4382002,3.6656199,63.66522
64.295,2.437591,3.6647038,63.64931
64.3,2.436981,3.663787,63.633385
64.305,2.4363723,3.6628714,63.617485
64.31,2.4357634,3.661956,63.601585
64.315,2.4351537,3.6610398,63.58567
64.32000000000001,2.4345455,3.660125,63.569786
64.325,2.433937,3.6592104,63.553898
64.33,2.4333284,3.6582954,63.538006
64.33500000000001,2.4327204,3.6573815,63.522133
64.34,2.4321127,3.656468,63.506264
64.345,2.431504,3.6555524,63.490368
64.35,2.4308968,3.6546395,63.47451
64.355,2.4302888,3.6537256,63.458637
64.36,2.4296815,3.6528125,63.44278
64.365,2.4290745,3.6519,63.42693
64.37,2.4284666,3.650986,63.411057
64.375,2.4278598,3.6500738,63.39521
64.38,2.427253,3.6491618,63.37937
64.385,2.4266458,3.6482484,63.36351
64.39,2.4260395,3.6473372,63.347683
64.395,2.4254334,3.646426,63.331856
64.4,2.4248269,3.645514,63.316017
64.405,2.4242208,3.644603,63.300194
64.41,2.423614,3.6436908,63.28435
64.415,2.4230087,3.6427805,63.26854
64.42,2.4224033,3.6418705,63.25274
64.425,2.4217975,3.6409597,63.236916
64.43,2.4211924,3.6400502,63.22112
64.435,2.4205878,3.6391408,63.205326
64.44,2.4199817,3.63823,63.189507
64.44500000000001,2.4193773,3.637321,63.17372
64.45,2.4187727,3.6364121,63.157936
64.455,2.4181674,3.6355019,63.142124
64.46000000000001,2.4175632,3.6345937,63.12635
64.465,2.416959,3.6336856,63.110577
64.47,2.4163547,3.632777,63.0948
64.475,2.4157512,3.6318696,63.079037
64.48,2.4151464,3.6309602,63.063244
64.485,2.414543,3.630053,63.04749
64.49,2.4139397,3.6291463,63.03174
64.495,2.413336,3.6282387,63.015976
64.5,2.412733,3.6273322,63.000233
64.505,2.4121304,3.626426,62.984493
64.51,2.4115267,3.6255186,62.96873
64.515,2.4109242,3.6246128,62.953
64.52,2.410322,3.6237073,62.93727
64.525,2.4097185,3.6228,62.921516
64.53,2.4091165,3.6218948,62.905796
64.535,2.408514,3.620989,62.890064
64.54,2.4079123,3.6200845,62.874355
64.545,2.4073107,3.6191802,62.858646
64.55,2.4067082,3.6182742,62.84291
64.555,2.406107,3.6173701,62.82721
64.56,2.405506,3.6164668,62.81152
64.565,2.4049044,3.6155622,62.79581
64.57000000000001,2.4043033,3.6146588,62.780117
64.575,2.4037027,3.6137557,62.76443
64.58,2.403101,3.6128511,62.748722
64.58500000000001,2.4025009,3.6119487,62.73305
64.59,2.4019005,3.6110463,62.717377
64.595,2.4012995,3.6101427,62.70168
64.6,2.4006994,3.6092405,62.686012
64.605,2.400099,3.608338,62.670338
64.61,2.3994994,3.6074364,62.65468
64.615,2.3989,3.6065352,62.639027
64.62,2.3982995,3.6056325,62.62335
64.625,2.3977003,3.6047318,62.607704
64.63,2.3971012,3.603831,62.59206
64.635,2.396502,3.60293,62.57641
64.64,2.3959033,3.60203,62.560776
64.645,2.3953047,3.60113,62.545143
64.65,2.394705,3.6002285,62.529488
64.655,2.3941069,3.5993292,62.51387
64.66,2.3935075,3.598428,62.49822
64.665,2.3929095,3.597529,62.482605
64.67,2.3923116,3.5966303,62.466995
64.675,2.3917134,3.595731,62.451374
64.68,2.391116,3.5948327,62.435772
64.685,2.3905187,3.5939345,62.420177
64.69,2.3899202,3.593035,62.40455
64.69500000000001,2.389323,3.5921373,62.388958
64.7,2.3887262,3.59124,62.373375
64.705,2.388129,3.5903418,62.357777
64.71000000000001,2.3875322,3.5894449,62.342197
64.715,2.3869357,3.588548,62.32662
64.72,2.3863382,3.5876498,62.311024
64.725,2.3857422,3.5867536,62.295456
64.73,2.3851447,3.5858557,62.279858
64.735,2.384549,3.5849597,62.264297
64.74,2.383953,3.584064,62.24874
64.745,2.3833573,3.583168,62.23318
64.75,2.3827617,3.5822728,62.217632
64.755,2.3821664,3.5813777,62.202087
64.76,2.38157,3.580481,62.186512
64.765,2.3809752,3.579587,62.170982
64.77,2.3803804,3.5786927,62.15545
64.775,2.379785,3.5777977,62.139908
64.78,2.3791904,3.5769038,62.124382
64.785,2.3785949,3.5760086,62.10883
64.79,2.3780005,3.575115,62.09331
64.795,2.3774066,3.5742218,62.0778
64.8,2.3768113,3.573327,62.06226
64.805,2.3762176,3.5724344,62.046757
64.81,2.375624,3.5715418,62.031254
64.815,2.37503,3.570649,62.015747
64.82000000000001,2.3744366,3.5697567,62.000248
64.825,2.3738434,3.5688648,61.98476
64.83,2.3732493,3.5679717,61.969246
64.83500000000001,2.372656,3.56708,61.953762
64.84,2.3720636,3.5661893,61.938286
64.845,2.3714705,3.5652974,61.9228
64.85,2.3708777,3.5644064,61.907326
64.855,2.3702843,3.5635142,61.891827
64.86,2.3696923,3.562624,61.876366
64.865,2.3691,3.5617337,61.860905
64.87,2.3685071,3.5608423,61.84542
64.875,2.3679154,3.5599527,61.82997
64.88,2.367324,3.5590637,61.81453
64.885,2.366732,3.5581734,61.79907
64.89,2.3661406,3.5572846,61.78363
64.895,2.3655496,3.5563958,61.768192
64.9,2.3649573,3.5555055,61.75273
64.905,2.3643665,3.5546174,61.737305
64.91,2.3637753,3.553728,61.721863
64.915,2.3631847,3.5528405,61.706444
64.92,2.3625944,3.5519528,61.69103
64.925,2.3620028,3.5510638,61.675587
64.93,2.3614128,3.5501766,61.66018
64.935,2.360823,3.54929,61.644775
64.94,2.3602319,3.5484014,61.629345
64.94500000000001,2.3596423,3.547515,61.61395
64.95,2.3590527,3.5466285,61.598553
64.955,2.3584628,3.5457416,61.583153
64.96000000000001,2.3578737,3.5448558,61.56777
64.965,2.3572845,3.54397,61.552383
64.97,2.3566945,3.543083,61.536976
64.975,2.3561058,3.542198,61.521603
64.98,2.3555167,3.5413122,61.506218
64.985,2.354928,3.5404274,61.490852
64.99,2.3543398,3.539543,61.47549
64.995,2.3537505,3.538657,61.460102
65.0,2.3531623,3.537773,61.444744
65.005,2.3525746,3.536889,61.429398
65.01,2.3519857,3.5360036,61.41402
65.015,2.351398,3.5351202,61.398674
65.02,2.3508105,3.5342371,61.38334
65.025,2.3502228,3.5333533,61.36799
65.03,2.3496354,3.5324705,61.352654
65.035,2.3490474,3.5315864,61.3373
65.04,2.3484604,3.530704,61.32197
65.045,2.347874,3.5298219,61.306652
65.05,2.3472867,3.5289392,61.29132
65.055,2.3467002,3.5280576,61.27601
65.06,2.346114,3.5271761,61.2607
65.065,2.345527,3.5262935,61.24537
65.07000000000001,2.344941,3.5254123,61.23007
65.075,2.3443549,3.5245314,61.214767
65.08,2.3437681,3.5236495,61.199448
65.08500000000001,2.3431826,3.522769,61.18416
65.09,2.3425972,3.521889,61.168873
65.095,2.3420112,3.521008,61.153572
65.1,2.3414261,3.5201285,61.138294
65.105,2.34084,3.5192473,61.122993
65.11,2.3402553,3.518368,61.10772
65.115,2.3396707,3.5174892,61.092453
65.12,2.3390856,3.5166094,61.077175
65.125,2.3385012,3.515731,61.061924
65.13,2.337917,3.5148528,61.04667
65.135,2.3373318,3.5139728,61.031384
65.14,2.336748,3.513095,61.016136
65.145,2.336164,3.5122173,61.000893
65.15,2.3355794,3.5113382,60.985626
65.155,2.3349957,3.510461,60.97039
65.16,2.3344119,3.509583,60.955143
65.165,2.3338287,3.508706,60.93991
65.17,2.3332455,3.5078297,60.924686
65.175,2.3326616,3.5069516,60.90944
65.18,2.3320787,3.5060754,60.89422
65.185,2.331496,3.5051994,60.879005
65.19,2.3309133,3.5043232,60.86379
65.19500000000001,2.3303308,3.5034475,60.84858
65.2,2.3297486,3.5025723,60.833378
65.205,2.3291655,3.5016954,60.818146
65.21000000000001,2.3285835,3.5008206,60.80295
65.215,2.3280017,3.499946,60.78776
65.22,2.327419,3.4990702,60.77255
65.225,2.3268375,3.498196,60.757366
65.23,2.3262558,3.497321,60.742172
65.235,2.3256748,3.4964476,60.726997
65.24,2.3250935,3.495574,60.711826
65.245,2.3245115,3.4946988,60.696625
65.25,2.323931,3.493826,60.681465
65.255,2.3233502,3.492953,60.666306
65.26,2.3227692,3.4920795,60.651134
65.265,2.3221889,3.491207,60.635983
65.27,2.3216088,3.4903347,60.620834
65.275,2.3210278,3.4894612,60.60566
65.28,2.320448,3.4885893,60.59052
65.285,2.3198671,3.4877162,60.57535
65.29,2.3192873,3.4868448,60.560215
65.295,2.318708,3.4859736,60.545086
65.3,2.318128,3.485102,60.52995
65.305,2.317549,3.4842312,60.514824
65.31,2.3169699,3.4833608,60.499706
65.315,2.31639,3.4824889,60.484566
65.32000000000001,2.3158114,3.481619,60.46945
65.325,2.3152328,3.480749,60.454346
65.33,2.3146539,3.4798784,60.439228
65.33500000000001,2.3140755,3.4790092,60.424126
65.34,2.3134973,3.4781399,60.40903
65.345,2.3129184,3.4772694,60.393913
65.35,2.3123405,3.4764006,60.378822
65.355,2.3117616,3.4755306,60.36371
65.36,2.3111842,3.474662,60.348625
65.365,2.3106067,3.473794,60.33355
65.37,2.310029,3.4729257,60.318466
65.375,2.3094518,3.4720578,60.303394
65.38,2.3088748,3.4711905,60.28833
65.385,2.308297,3.4703217,60.27324
65.39,2.3077202,3.4694545,60.258183
65.395,2.3071437,3.4685879,60.243126
65.4,2.3065667,3.4677203,60.22806
65.405,2.3059905,3.466854,60.213013
65.41,2.3054132,3.4659863,60.19794
65.415,2.3048372,3.46512,60.1829
65.42,2.3042614,3.4642544,60.167866
65.425,2.3036847,3.4633875,60.152805
65.43,2.3031092,3.4625223,60.137783
65.435,2.3025336,3.461657,60.12275
65.44,2.301958,3.4607916,60.10772
65.44500000000001,2.3013828,3.4599268,60.0927
65.45,2.300808,3.4590626,60.07769
65.455,2.300232,3.4581964,60.06265
65.46000000000001,2.2996573,3.4573328,60.04765
65.465,2.2990828,3.4564688,60.032642
65.47,2.2985077,3.4556043,60.017628
65.475,2.2979336,3.454741,60.002636
65.48,2.2973583,3.4538765,59.987617
65.485,2.2967846,3.4530137,59.972633
65.49,2.2962108,3.452151,59.95765
65.495,2.295636,3.4512868,59.94264
65.5,2.2950625,3.4504247,59.927666
65.505,2.294489,3.4495623,59.91269
65.51,2.2939153,3.4487002,59.897713
65.515,2.293342,3.4478385,59.882748
65.52,2.2927692,3.446977,59.867783
65.525,2.2921953,3.446114,59.852802
65.53,2.2916226,3.4452531,59.83785
65.535,2.2910495,3.4443915,59.822884
65.54,2.2904773,3.4435313,59.80794
65.545,2.2899048,3.4426706,59.79299
65.55,2.2893317,3.441809,59.778027
65.555,2.2887597,3.4409492,59.763092
65.56,2.288188,3.4400895,59.74816
65.565,2.2876153,3.4392285,59.73321
65.57000000000001,2.2870438,3.4383693,59.718285
65.575,2.2864726,3.4375103,59.70337
65.58,2.2859006,3.4366508,59.68844
65.58500000000001,2.2853296,3.4357922,59.673527
65.59,2.2847586,3.4349337,59.658615
65.595,2.2841868,3.434074,59.643684
65.6,2.283616,3.433216,59.628784
65.605,2.283045,3.4323575,59.613873
65.61,2.2824745,3.4315,59.59898
65.615,2.2819045,3.4306428,59.58409
65.62,2.2813332,3.4297838,59.56917
65.625,2.2807631,3.428927,59.55429
65.63,2.2801933,3.4280703,59.539413
65.635,2.2796226,3.4272122,59.524506
65.64,2.279053,3.426356,59.509636
65.645,2.2784839,3.4255002,59.49477
65.65,2.277914,3.4246435,59.479897
65.655,2.2773447,3.4237876,59.46503
65.66,2.276775,3.4229307,59.45015
65.665,2.276206,3.4220757,59.435295
65.67,2.2756374,3.4212208,59.42045
65.675,2.2750683,3.4203653,59.40559
65.68,2.2745,3.4195108,59.390747
65.685,2.2739315,3.4186563,59.375908
65.69,2.2733626,3.4178007,59.361046
65.69500000000001,2.2727947,3.416947,59.34622
65.7,2.2722266,3.416093,59.33139
65.705,2.271658,3.415238,59.316536
65.71000000000001,2.2710905,3.4143848,59.30172
65.715,2.2705228,3.4135315,59.2869
65.72,2.2699552,3.4126782,59.27208
65.725,2.2693882,3.4118257,59.25727
65.73,2.26882,3.4109716,59.242435
65.735,2.2682533,3.4101195,59.22764
65.74,2.2676864,3.4092672,59.212837
65.745,2.2671194,3.4084148,59.198032
65.75,2.2665532,3.4075634,59.183243
65.755,2.2659867,3.406712,59.168457
65.76,2.2654197,3.4058595,59.15365
65.765,2.2648537,3.4050083,59.138866
65.77,2.2642877,3.4041576,59.124092
65.775,2.263721,3.4033055,59.10929
65.78,2.2631555,3.4024553,59.09453
65.785,2.2625897,3.4016047,59.07975
65.79,2.2620242,3.4007547,59.064987
65.795,2.261459,3.3999052,59.050236
65.8,2.260893,3.399054,59.03545
65.805,2.2603283,3.398205,59.020706
65.81,2.2597637,3.397356,59.00596
65.815,2.2591984,3.3965063,58.9912
65.82000000000001,2.258634,3.3956578,58.976463
65.825,2.2580698,3.3948095,58.96173
65.83,2.2575045,3.3939598,58.94697
65.83500000000001,2.2569406,3.3931117,58.932243
65.84,2.2563767,3.392264,58.91752
65.845,2.255812,3.3914149,58.902775
65.85,2.2552483,3.3905675,58.888054
65.855,2.2546844,3.3897197,58.873333
65.86,2.254121,3.3888729,58.85862
65.865,2.2535582,3.3880265,58.84392
65.87,2.2529938,3.3871782,58.829185
65.875,2.252431,3.386332,58.814495
65.88,2.2518682,3.3854861,58.7998
65.885,2.251305,3.3846395,58.785095
65.89,2.2507427,3.3837938,58.77041
65.895,2.2501805,3.3829484,58.755726
65.9,2.249617,3.3821018,58.74102
65.905,2.2490551,3.3812568,58.726345
65.91,2.2484922,3.3804104,58.711643
65.915,2.2479303,3.3795657,58.696976
65.92,2.2473688,3.3787215,58.682312
65.925,2.2468069,3.3778765,58.667633
65.93,2.2462456,3.3770328,58.65298
65.935,2.2456841,3.376189,58.638325
65.94,2.2451222,3.3753438,58.62365
65.94500000000001,2.2445612,3.3745005,58.609
65.95,2.2440007,3.3736577,58.59436
65.955,2.2434394,3.372814,58.57971
65.96000000000001,2.242879,3.3719714,58.565075
65.965,2.2423186,3.3711288,58.55044
65.97,2.2417574,3.3702853,58.53579
65.975,2.241197,3.369443,58.52116
65.98,2.2406363,3.3685997,58.50651
65.985,2.2400765,3.367758,58.491898
65.99,2.239517,3.366917,58.477287
65.995,2.2389567,3.3660746,58.462658
66.0,2.2383974,3.3652337,58.44805
66.005,2.2378383,3.364393,58.433453
66.01,2.237278,3.363551,58.418823
66.015,2.2367191,3.3627107,58.404232
66.02,2.2361603,3.3618703,58.389637
66.025,2.2356012,3.3610299,58.37504
66.03,2.2350426,3.36019,58.36045
66.035,2.2344832,3.359349,58.345848
66.04,2.2339249,3.3585098,58.331272
66.045,2.2333667,3.3576705,58.316696
66.05,2.2328076,3.3568301,58.302097
66.055,2.23225,3.3559916,58.287533
66.06,2.231692,3.355153,58.27297
66.065,2.2311342,3.354314,58.2584
66.07000000000001,2.2305768,3.353476,58.243843
66.075,2.2300196,3.3526385,58.229298
66.08,2.2294614,3.3517992,58.21472
66.08500000000001,2.2289042,3.3509617,58.200172
66.09,2.2283475,3.3501246,58.185635
66.095,2.22779,3.3492868,58.17108
66.1,2.2272336,3.34845,58.156548
66.105,2.226676,3.3476117,58.14199
66.11,2.2261198,3.3467755,58.12747
66.115,2.2255638,3.3459394,58.112946
66.12,2.2250066,3.3451018,58.0984
66.125,2.2244506,3.3442662,58.083885
66.13,2.223895,3.3434308,58.069374
66.135,2.2233388,3.3425944,58.05485
66.14,2.2227833,3.3417594,58.040344
66.145,2.222228,3.3409245,58.02585
66.15,2.2216718,3.3400884,58.011326
66.155,2.2211168,3.339254,57.99683
66.16,2.2205613,3.338419,57.982327
66.165,2.2200065,3.3375847,57.967842
66.17,2.219452,3.336751,57.953358
66.175,2.2188964,3.3359158,57.938854
66.18,2.218342,3.3350825,57.92438
66.185,2.2177877,3.334249,57.909904
66.19,2.2172327,3.3334146,57.895412
66.19500000000001,2.216679,3.3325818,57.880947
66.2,2.2161252,3.331749,57.866486
66.205,2.2155712,3.330916,57.852016
66.21000000000001,2.2150178,3.3300838,57.837563
66.215,2.214465,3.3292518,57.823112
66.22,2.213911,3.3284185,57.808636
66.225,2.2133589,3.3275871,57.794197
66.23,2.2128072,3.326755,57.779747
66.235,2.2122567,3.3259237,57.76531
66.24,2.2117085,3.3250928,57.750877
66.245,2.211162,3.3242605,57.73642
66.25,2.2106216,3.32343,57.722
66.255,2.2100885,3.3225996,57.707577
66.26,2.2095675,3.321768,57.69313
66.265,2.2090683,3.3209383,57.678722
66.27,2.2086036,3.3201087,57.66431
66.275,2.208195,3.3192782,57.64989
66.28,2.2078798,3.318449,57.635487
66.285,2.207718,3.3176181,57.621056
66.29,2.2078094,3.3167896,57.606663
66.295,2.2083175,3.315961,57.592274
66.3,2.2095144,3.3151314,57.57787
66.305,2.211841,3.3143036,57.563488
66.31,2.2160296,3.3134756,57.549107
66.315,2.2232952,3.312646,57.534695
66.32000000000001,2.2355912,3.3118186,57.52033
66.325,2.2561507,3.3109908,57.50595
66.33,2.2902923,3.3101623,57.49156
66.33500000000001,2.3464057,3.3093352,57.477196
66.34,2.4380503,3.3085086,57.46284
66.345,2.586574,3.307681,57.448463
66.35,2.8231912,3.3068547,57.434113
66.355,3.1933253,3.306027,57.41974
66.36,3.7519894,3.305201,57.405396
66.365,4.556219,3.3043754,57.391056
66.37,5.6386137,3.3035488,57.376698
66.375,6.963683,3.3027236,57.362366
66.38,8.416813,3.3018987,57.348038
66.385,9.829192,3.3010721,57.33368
66.39,11.045816,3.3002474,57.31936
66.395,11.992749,3.2994227,57.305035
66.4,12.672974,3.2985969,57.29069
66.405,13.131824,3.297773,57.276382
66.41,13.429574,3.296948,57.262054
66.415,13.616671,3.2961245,57.24775
66.42,13.731977,3.295301,57.233444
66.425,13.801849,3.2944763,57.219124
66.43,13.843239,3.293653,57.204826
66.435,13.867148,3.2928302,57.190533
66.44,13.880364,3.292007,57.176235
66.44500000000001,13.887021,3.2911844,57.16195
66.45,13.8897,3.2903621,57.14767
66.455,13.889966,3.2895386,57.133366
66.46000000000001,13.888759,3.2887168,57.11909
66.465,13.886663,3.2878952,57.104824
66.47,13.884024,3.287072,57.090527
66.475,13.881061,3.2862508,57.076263
66.48,13.877894,3.285429,57.06199
66.485,13.874613,3.2846084,57.047737
66.49,13.871259,3.2837875,57.03348
66.495,13.867856,3.2829657,57.019207
66.5,13.864433,3.2821455,57.00496
66.505,13.860995,3.2813258,56.990723
66.51,13.857542,3.280505,56.976463
66.515,13.85409,3.2796853,56.96223
66.52,13.850634,3.2788663,56.948006
66.525,13.847171,3.2780454,56.933746
66.53,13.843715,3.2772262,56.91952
66.535,13.840253,3.276406,56.905277
66.54,13.836795,3.2755876,56.89106
66.545,13.833338,3.274769,56.876846
66.55,13.829878,3.2739503,56.862625
66.555,13.826422,3.273132,56.848415
66.56,13.822968,3.2723148,56.834217
66.565,13.8195095,3.2714956,56.81999
66.57000000000001,13.816057,3.270678,56.805794
66.575,13.812605,3.269861,56.7916
66.58,13.809149,3.2690432,56.777397
66.58500000000001,13.805699,3.2682269,56.763218
66.59,13.80225,3.26741,56.74903
66.595,13.798797,3.2665923,56.73483
66.6,13.795349,3.2657762,56.720654
66.605,13.791897,3.2649586,56.706455
66.61,13.788452,3.264143,56.692287
66.615,13.785007,3.2633276,56.678123
66.62,13.781558,3.2625115,56.66395
66.625,13.778114,3.2616963,56.649796
66.63,13.774673,3.2608817,56.635643
66.635,13.771225,3.260065,56.621464
66.64,13.767786,3.2592509,56.60732
66.645,13.764346,3.2584367,56.59318
66.65,13.760902,3.2576218,56.579025
66.655,13.757464,3.256808,56.56489
66.66,13.754022,3.255993,56.550735
66.665,13.750586,3.2551792,56.536602
66.67,13.74715,3.2543662,56.522484
66.675,13.74371,3.2535515,56.50833
66.68,13.740276,3.2527387,56.494217
66.685,13.736844,3.251926,56.480103
66.69,13.733406,3.2511127,56.465977
66.69500000000001,13.729977,3.2503006,56.45187
66.7,13.726546,3.2494886,56.437767
66.705,13.723112,3.248675,56.42364
66.71000000000001,13.719682,3.2478635,56.409546
66.715,13.716255,3.2470522,56.395454
66.72,13.712824,3.2462401,56.38135
66.725,13.709398,3.2454293,56.367264
66.73,13.705967,3.2446167,56.353153
66.735,13.702543,3.2438061,56.339077
66.74,13.69912,3.2429955,56.324997
66.745,13.695692,3.242184,56.310898
66.75,13.69227,3.241374,56.29683
66.755,13.688849,3.2405643,56.28277
66.76,13.685424,3.2397537,56.26869
66.765,13.682005,3.2389443,56.254635
66.77,13.678587,3.238135,56.240578
66.775,13.675164,3.2373247,56.226505
66.78,13.671747,3.2365158,56.212452
66.785,13.668327,3.2357066,56.1984
66.79,13.664913,3.234898,56.18436
66.795,13.661499,3.2340899,56.170322
66.8,13.65808,3.2332802,56.156258
66.805,13.654668,3.2324727,56.14223
66.81,13.651257,3.2316651,56.128204
66.815,13.6478405,3.2308562,56.114155
66.82000000000001,13.644431,3.230049,56.100136
66.825,13.641022,3.2292418,56.08612
66.83,13.637609,3.2284343,56.072094
66.83500000000001,13.634201,3.2276278,56.058086
66.84,13.6307955,3.2268217,56.044083
66.845,13.627385,3.226014,56.030056
66.85,13.6239805,3.225208,56.01606
66.855,13.620572,3.2244015,56.002052
66.86,13.617168,3.2235959,55.98806
66.865,13.613768,3.2227905,55.974068
66.87,13.61036,3.221984,55.96006
66.875,13.606961,3.221179,55.94608
66.88,13.60356,3.220374,55.932102
66.885,13.600157,3.2195678,55.9181
66.89,13.596759,3.2187636,55.904133
66.895,13.593362,3.2179594,55.890163
66.9,13.589961,3.217155,55.87619
66.905,13.586567,3.216351,55.86223
66.91,13.583166,3.215546,55.848244
66.915,13.579773,3.2147427,55.834293
66.92,13.57638,3.2139394,55.820343
66.925,13.572984,3.2131357,55.80638
66.93,13.569592,3.2123332,55.792446
66.935,13.566202,3.2115307,55.778507
66.94,13.562808,3.2107267,55.764545
66.94500000000001,13.55942,3.2099247,55.750614
66.95,13.556032,3.2091224,55.736683
66.955,13.552639,3.2083192,55.722733
66.96000000000001,13.549253,3.2075179,55.708813
66.965,13.54587,3.2067163,55.69489
66.97,13.5424795,3.2059145,55.680965
66.975,13.539097,3.2051134,55.66705
66.98,13.535708,3.2043111,55.65312
66.985,13.532328,3.2035108,55.639217
66.99,13.528946,3.2027104,55.625313
66.995,13.525561,3.2019095,55.611404
67.0,13.5221815,3.2011094,55.597507
67.005,13.518804,3.20031,55.583622
67.01,13.515421,3.199509,55.56971
67.015,13.512044,3.1987095,55.555824
67.02,13.508669,3.1979103,55.541946
