time,C_vaccine_Ninj3,C_vaccine_Ninj2,C_vaccine_Ninj1
133.465,4.142586043144227,3.835625463426241,1.9051887900062927
133.47,4.141550526078468,3.834666676913694,1.9047125523409811
133.475,4.1405152678596195,3.833708130067814,1.9042364337202027
133.48,4.139480268422976,3.8327498228286956,1.903760434114204
133.485,4.138445527703845,3.8317917551364356,1.90328455349323
133.49,4.137411045637566,3.830833926931166,1.9028087918275438
133.495,4.136376822159479,3.8298763381530194,1.9023331490874065
133.5,4.135342857204945,3.8289189887421444,1.901857625243093
133.505,4.134309150709341,3.8279618786387073,1.9013822202648805
133.51,4.13327570260806,3.827005007782891,1.900906934123059
133.515,4.132242512836512,3.8260483761148865,1.900431766787921
133.52,4.131209581330117,3.8250919835749024,1.899956718229766
133.525,4.1301769080243265,3.8241358301031743,1.8994817884189081
133.53,4.129144492854595,3.8231799156399355,1.8990069773256644
133.535,4.128112335756396,3.8222242401254425,1.8985322849203556
133.54,4.127080436665219,3.8212688034999687,1.898057711173317
133.54500000000002,4.126048795516565,3.8203136057037885,1.8975832560548829
133.55,4.125017412245967,3.819358646677216,1.8971089195354058
133.555,4.12398628678896,3.818403926360559,1.8966347015852352
133.56,4.122955419081095,3.81744944469415,1.896160602174736
133.565,4.121924809057948,3.816495201618331,1.895686621274273
133.57,4.120894456655101,3.8155411970734656,1.8952127588542262
133.575,4.119864361808159,3.814587430999925,1.8947390148849776
133.58,4.118834524452736,3.813633903338095,1.894265389336915
133.585,4.117804944524477,3.8126806140283898,1.8937918821804411
133.59,4.116775621959029,3.811727563011224,1.8933184933859621
133.595,4.115746556692058,3.810774750227033,1.8928452229238881
133.6,4.114717748659249,3.809822175616267,1.8923720707646425
133.605,4.1136891977963,3.8088698391193856,1.8918990368786521
133.61,4.112660904038922,3.8079177406768654,1.891426121236349
133.615,4.111632867322857,3.8069658802292103,1.8909533238081806
133.62,4.110605087583848,3.8060142577169245,1.8904806445645972
133.625,4.109577564757659,3.80506287308053,1.8900080834760533
133.63,4.108550298780068,3.8041117262605697,1.8895356405130166
133.635,4.107523289586871,3.8031608171975906,1.889063315645958
133.64,4.106496537113883,3.802210145832164,1.8885911088453555
133.645,4.105470041296924,3.8012597121048675,1.8881190200816966
133.65,4.104443802071849,3.80030951595631,1.8876470493254802
133.655,4.103417819374513,3.7993595573270977,1.8871751965472032
133.66,4.102392093140792,3.798409836157861,1.8867034617173786
133.665,4.101366623306578,3.797460352389239,1.8862318448065207
133.67000000000002,4.100341409807774,3.7965111059618843,1.8857603457851506
133.675,4.099316452580315,3.795562096816481,1.8852889646238042
133.68,4.098291751560135,3.7946133248937093,1.8848177012930203
133.685,4.097267306683192,3.7936647901342715,1.8843465557633419
133.69,4.096243117885456,3.792716492478887,1.8838755280053254
133.695,4.095219185102917,3.7917684318682814,1.88340461798953
133.7,4.094195508271578,3.790820608243205,1.8829338256865222
133.705,4.093172087327455,3.789873021544413,1.8824631510668774
133.71,4.092148922206592,3.7889256717126902,1.8819925941011837
133.715,4.09112601284504,3.7879785586888244,1.881522154760026
133.72,4.090103359178864,3.78703168241362,1.8810518330140051
133.725,4.08908096114415,3.7860850428278963,1.8805816288337245
133.73,4.0880588186769975,3.785138639872489,1.8801115421897945
